HOLEID,ESTE,NORTE,COTA,LARGO,Proyecto
98QD-001,2535605.16,6713161.31,2106.48,220.25,Potenciales
98QD-002,2535552.67,6713190.22,2088,174.74,Potenciales
98QD-003,2535474.75,6713308.69,2123.5,33.25,Potenciales
98QD-004,2535549.56,6713185.73,2088,151.43,Potenciales
98QD-005,2535597.35,6713217.07,2193.36,274.83,Potenciales
98QD-006,2535597.36,6713217.07,2193.36,251.86,Potenciales
98QD-007,2535597.37,6713217.07,2193.36,156.31,Potenciales
98QD-008,2535625.1,6713137.69,2116.41,143.25,Potenciales
98QD-009,2535344.61,6713126.46,2258.14,307.13,Potenciales
98QD-010,2535602.11,6713172.4,2113.93,47.53,Potenciales
98QD-011,2535344.45,6713126.43,2258.19,275,Potenciales
98QD-012,2536179.26,6713243.81,2318,277.67,Potenciales
98QD-013,2535602.37,6713172.94,2113.93,5.79,Potenciales
98QD-014,2535852.44,6713090.19,2431.71,386.96,Potenciales
99QD-024,2535453.06,6713275.78,2119.5,150.11,Potenciales
99QD-025,2535399.41,6713323.24,2115,156.96,Potenciales
99QD-026,2536160.73,6713068.56,2434.58,178.13,Potenciales
99QD-027,2535851.82,6713088.48,2431.71,398.33,Potenciales
99QD-028,2535902.1,6713234.69,2310.78,227.23,Potenciales
99QD-029,2536192.69,6713189.94,2345,203.13,Potenciales
99QD-030,2536029.59,6713184.86,2377.24,247.66,Potenciales
99QD-031,2535765.54,6713144.17,2344.98,276.33,Potenciales
99QD-032,2536177.54,6713241.76,2318,57.95,Potenciales
99QD-033,2536177.26,6713241.6,2318,175.99,Potenciales
99QD-034,2536195.02,6713188.85,2345,122,Potenciales
99QD-035,2535902.43,6713234.96,2310.78,116.51,Potenciales
99QD-036,2535764.71,6713142.47,2345.45,284.26,Potenciales
99QD-037,2535900.55,6713235.32,2310.78,261.69,Potenciales
99QD-038,2535954.28,6712950.03,2545,74.42,Potenciales
99QD-039,2535902.7,6713234.91,2310.78,80.52,Potenciales
99QD-040,2535722.46,6713278.88,2161.45,117.12,Potenciales
99QD-041,2535523.53,6713183.13,2090,157.38,Potenciales
99QD-042,2535194.4,6713342.61,2064,50.94,Potenciales
99QDR-015,2535464.54,6713324.96,2123.14,220,Potenciales
99QDR-016,2535525.51,6713182.33,2090,150,Potenciales
99QDR-017,2535480.51,6713228.92,2109,140,Potenciales
99QDR-018,2535451.94,6713274.21,2119.5,115,Potenciales
99QDR-019,2535401.49,6713321.54,2115,30,Potenciales
99QDR-020,2535401.02,6713321.89,2115,150,Potenciales
99QDR-021,2535193.4,6713342.03,2064,270,Potenciales
99QDR-022,2535278.55,6713297.84,2083,175,Potenciales
99QDR-023,2535549.8,6713198.2,2088,150,Potenciales
DTH-01,2536180.06,6713246.82,2316.27,6,Potenciales
DTH-02,2536185.7,6713243.63,2316.05,6,Potenciales
DTH-03,2536184.35,6713248.23,2316.15,6,Potenciales
DTH-04,2536188.69,6713249.53,2315.94,6,Potenciales
DTH-05,2536187.36,6713254.02,2316.08,6,Potenciales
DTH-06,2536182.91,6713252.54,2316.12,6,Potenciales
DTH-07,2536178.7,6713251.24,2316.37,6,Potenciales
DTH-08,2536181.65,6713257.11,2316.44,6,Potenciales
DTH-09,2536228.89,6713135.1,2373.75,6,Potenciales
DTH-10,2536222.68,6713137.02,2373.86,6,Potenciales
DTH-11,2536220.38,6713140.81,2373.86,6,Potenciales
DTH-12,2536226.66,6713139.05,2373.86,6,Potenciales
DTH-13,2536230.63,6713141.36,2373.58,6,Potenciales
DTH-14,2536227.5,6713142.23,2373.58,6,Potenciales
DTH-15,2536224.44,6713143.31,2373.44,6,Potenciales
DTH-16,2536222.09,6713147.1,2373.86,6,Potenciales
DTH-17,2536226.82,6713145.8,2373.86,6,Potenciales
DTH-18,2536228.38,6713145.34,2373.86,6,Potenciales
DTH-19,2536229.86,6713144.95,2373.86,6,Potenciales
DTH-20,2536233.08,6713144.05,2373.86,6,Potenciales
DTH-21,2536232.32,6713147.64,2373.86,6,Potenciales
DTH-22,2536229.24,6713148.49,2373.86,6,Potenciales
DTH-23,2536226.52,6713149.51,2372.46,6,Potenciales
H-10,2534525.27,6713970.44,2071.44,43.55,Potenciales
H-105,2534871.85,6713855.28,1999.71,140.4,Potenciales
H-11,2534525.28,6713970.79,2069.47,47.65,Potenciales
H-110,2534955.19,6713757.24,2013.67,97.4,Potenciales
H-113,2534652.63,6714083.29,2019.66,206.3,Potenciales
H-117,2534527.87,6714041.98,2020.02,116.32,Potenciales
H-12,2534634.66,6713985.75,2077.42,61,Potenciales
H-122,2534690.35,6714117.42,2021.87,124.45,Potenciales
H-123,2534468.83,6714032.11,2021.87,130.41,Potenciales
H-129,2534228.28,6714352.98,1962.74,100,Potenciales
H-13,2534635,6713981.14,2077.77,98.7,Potenciales
H-130,2534239.05,6714332.05,1963.98,69.7,Potenciales
H-131,2534242.06,6714303.91,1965.82,60,Potenciales
H-14,2534763.6,6713938.66,2053.72,59,Potenciales
H-15,2534620.71,6714013.85,2055.01,72,Potenciales
H-16,2534177.85,6714119.55,2103.75,114.5,Potenciales
H-17,2534177.84,6714119.55,2103.75,219.4,Potenciales
H-18,2534179.08,6714121.59,2105.6,135.55,Potenciales
H-18A,2534179.08,6714119.59,2105.6,151.8,Potenciales
H-22,2534594.8,6714060.83,2015.5,124.1,Potenciales
H-23,2534594.81,6714060.83,2015.5,157.1,Potenciales
H-3,2534701.94,6713977.76,2101.45,50,Potenciales
H-3A,2534701.93,6713977.76,2101.45,145,Potenciales
H-4,2534705.13,6713979.05,2101.25,85.5,Potenciales
H-4A,2534705.14,6713979.05,2101.25,149,Potenciales
H-5,2534702.47,6713978.66,2101.09,126,Potenciales
H-6,2534702.63,6713978.27,2101.29,146.2,Potenciales
H-7,2534699.38,6713976.81,2102.45,125.3,Potenciales
H-8,2534703.45,6713978.09,2101.2,178.1,Potenciales
H-84,2534068.38,6714236.41,1990.75,49,Potenciales
H-9,2534575.07,6713980.41,2073.69,94.5,Potenciales
H-90,2534544.66,6714058.04,2012.75,150,Potenciales
H-92,2534544.65,6714058.04,2012.75,150.2,Potenciales
H-97,2534625.63,6714076.15,2014.75,162,Potenciales
H-99,2534570.89,6714068.07,2017.61,128.6,Potenciales
INF2013_01,2534582.21,6713344.77,1850.95,119,Potenciales
INF2013_02,2534581.95,6713345.25,1850.77,72,Potenciales
INF2013_03,2534581.48,6713344.47,1854.07,79.7,Potenciales
INF2013_04,2534620.94,6713356.05,1849.86,111,Potenciales
INF2013_05,2534978.77,6713261.75,1918.04,97.1,Potenciales
INF2013_06,2534622.3,6713355.27,1850.86,99.8,Potenciales
INF2013_07,2534619.7,6713356.35,1849.97,98.25,Potenciales
INF2013_08,2534979.36,6713261.63,1918.02,117,Potenciales
INF2013_09,2534619.83,6713356.95,1849.66,76,Potenciales
INF2013_10,2534620.18,6713356.33,1849.94,99,Potenciales
INF2013_11,2534662.03,6713366.28,1850.9,209.5,Potenciales
INF2013_12,2534977.5,6713264.68,1918.04,130.2,Potenciales
INF2013_13,2534662.16,6713366.05,1850.3,204,Potenciales
INF2013_14,2534972.61,6713261.22,1920.68,60,Potenciales
INF2013_15,2534931.24,6713196.33,1909.46,132,Potenciales
INF2013_16,2534710.36,6713362.53,1850.34,95,Potenciales
INF2013_17,2534710.53,6713363.13,1850.72,141,Potenciales
INF2013_18,2534710.84,6713363.21,1850.65,157,Potenciales
INF2013_19,2534931.3,6713195.39,1909.43,151,Potenciales
INF2013_20B,2534709.69,6713362.9,1852.3,200,Potenciales
INF2013_21,2534710.51,6713363.13,1850.63,91,Potenciales
INF2013_22,2534931.04,6713196.05,1909.42,153,Potenciales
INF2013_23,2534710.45,6713362.69,1853.44,86,Potenciales
INF2013_24,2534949.42,6713220.07,1911.47,20.6,Potenciales
INF2013_25B,2534867.47,6713199.71,1902.21,155.3,Potenciales
INF2013_27,2534794.01,6713351.15,1851.19,165,Potenciales
INF2013_28,2534797.41,6713349.66,1851.59,136,Potenciales
INF2013_29,2534886.07,6713199.4,1901.95,193,Potenciales
INF2013_30,2534939.48,6713198.19,1913.27,72,Potenciales
INF2013_31,2534940.37,6713198.32,1912.75,63.77,Potenciales
INF2013_32,2534941.71,6713198.99,1913.83,83,Potenciales
INF2013_33,2534941.73,6713199.24,1912.79,78,Potenciales
INF20132013_34,2534945.84,6713204.85,1912,159.5,Potenciales
INF20132013_35,2534945.46,6713204.84,1912,117.5,Potenciales
P-17QD-007,2534678,6713553,2272,150,Potenciales
P-17QD-068,2534748.04,6713452,2269,270,Potenciales
P-17QD-069,2534748.03,6713452,2269,270,Potenciales
P-17QD-070,2534748.02,6713452,2269,270,Potenciales
P-17QD-071,2534748.01,6713452,2269,280,Potenciales
P-17QDR-012,2536126,6712765,2510,120,Potenciales
P-17QDR-054,2536301,6713318,2219,400,Potenciales
P-17QDR-055,2536332,6713321,2216,400,Potenciales
P-17QDR-061,2535693.02,6712353,2684,400,Potenciales
P-17QDR-062,2535693.01,6712353,2684,400,Potenciales
P-18QD-008,2533880,6713634,2418,340,Potenciales
P-18QD-015,2533845.01,6713761,2355,320,Potenciales
P-18QD-044,2533810.13,6713718,2355,300,Potenciales
P-18QD-048,2534309,6713482,1884,400,Potenciales
P-18QD-052,2533745,6713687,2324,300,Potenciales
P-18QD-053,2533745.01,6713687,2324,300,Potenciales
P-18QD-054,2533745.02,6713687,2324,300,Potenciales
P-18QD-055,2533745.03,6713687,2324,270,Potenciales
P-18QD-056,2533745.05,6713687,2324,250,Potenciales
P-18QD-057,2533745.04,6713687,2324,250,Potenciales
P-18QD-058,2533664,6713617,2302,250,Potenciales
P-18QD-059,2533664.04,6713617,2302,250,Potenciales
P-18QD-060,2533664.03,6713617,2302,270,Potenciales
P-18QD-061,2533664.02,6713617,2302,300,Potenciales
P-18QD-062,2533664.01,6713617,2302,300,Potenciales
P-18QD-063,2533621.01,6713527,2301,350,Potenciales
P-18QD-064,2533621,6713527,2301,350,Potenciales
P-18QD-065,2533621.02,6713527,2301,270,Potenciales
P-18SAD-002,2536588.01,6715665,1705,200,Potenciales
P-18SAD-019,2536667.06,6715713,1737,250,Potenciales
TE,2535310.287,6713534.15,1963.266,651.6,Potenciales
UH-1,2534767.02,6713925.37,2027.2,33.72,Potenciales
UH-10,2534645.76,6713954.31,2028.12,58,Potenciales
UH-100,2534660.27,6713978.03,2001.16,66.58,Potenciales
UH-102,2534724,6713949,2000.75,61.54,Potenciales
UH-103,2534759.55,6713947.16,2000.75,60.43,Potenciales
UH-104,2534723.5,6713954.08,2000.75,54.5,Potenciales
UH-106,2534670.17,6713971.17,2002.17,64.67,Potenciales
UH-107,2534660.26,6713978.03,2001.16,59.3,Potenciales
UH-108,2534670.27,6713971.17,2002.17,54.23,Potenciales
UH-109,2534681.48,6713969.12,2002.17,65.6,Potenciales
UH-11,2534677.16,6713978,2027.77,52.3,Potenciales
UH-111,2534627.29,6713987.03,2001.21,61.18,Potenciales
UH-112,2534775.56,6713943.18,2000.75,62.65,Potenciales
UH-114,2534108.16,6714181.26,1955.75,62.3,Potenciales
UH-115,2534775.57,6713943.18,2000.75,55.2,Potenciales
UH-116,2534108.14,6714205.79,1956.18,62.5,Potenciales
UH-118,2534108.27,6714155.39,1956.56,61.95,Potenciales
UH-119,2534108.24,6714129.62,1956.79,60.05,Potenciales
UH-12,2534637.1,6713947.75,2028.16,54.75,Potenciales
UH-120,2534105.8,6714229.98,1956.14,55,Potenciales
UH-121,2534105.03,6714203.81,1956.22,57.4,Potenciales
UH-124,2534105.78,6714155.27,1956.51,58,Potenciales
UH-125,2534105.43,6714179.7,1956.31,60.14,Potenciales
UH-126,2534105.53,6714127.45,1955.75,63.38,Potenciales
UH-127,2534107.46,6714221.47,1956.13,59,Potenciales
UH-128,2534108.18,6714195.53,1956.24,60.15,Potenciales
UH-13,2534626.55,6713940.01,2028.1,54.66,Potenciales
UH-14,2534618.54,6713934.03,2028.05,54.81,Potenciales
UH-15,2534686.73,6713985.13,2027.89,53.39,Potenciales
UH-16,2534697.12,6713992.41,2027.91,52.67,Potenciales
UH-17,2534648.02,6713952.99,2027.97,50.39,Potenciales
UH-18,2534737.1,6714022.27,2027.64,54.06,Potenciales
UH-19,2534757.02,6714037.36,2027.86,48.81,Potenciales
UH-2,2534623.44,6713944.16,2082.5,31.47,Potenciales
UH-20,2534746.79,6714030.17,2027.88,52,Potenciales
UH-21,2534755.16,6713920.9,2027.45,55.83,Potenciales
UH-22,2534744.52,6713914.39,2027.93,50.13,Potenciales
UH-23,2534707.17,6714000.23,2027.71,59.41,Potenciales
UH-24,2534734.27,6713907.07,2027.4,54.27,Potenciales
UH-25,2534717.42,6714007.67,2027.71,57.02,Potenciales
UH-26,2534726.7,6714014.57,2027.61,60.29,Potenciales
UH-27,2534638.66,6713945.58,2028.05,58.04,Potenciales
UH-28,2534658.59,6713960.59,2027.96,58,Potenciales
UH-29,2534724.13,6713899.95,2027.4,48.23,Potenciales
UH-3,2534622.39,6713946.59,2082.55,23.49,Potenciales
UH-30,2534738.5,6714020.19,2027.8,33.3,Potenciales
UH-31,2534602.9,6713934.66,2028.15,44.7,Potenciales
UH-32,2534587.19,6713935.16,2028.18,32.19,Potenciales
UH-33,2534575.02,6713935.52,2028.24,26.5,Potenciales
UH-34,2534440.21,6713938.46,2028.97,33.66,Potenciales
UH-35,2534472.17,6713937.66,2028.77,41.49,Potenciales
UH-36,2534442.43,6713935.68,2028.86,44.44,Potenciales
UH-37,2534410.54,6713936.44,2029,50.18,Potenciales
UH-38,2534795.19,6713945.22,2001.65,47.07,Potenciales
UH-39,2534759.55,6713947.16,2001.58,41.84,Potenciales
UH-4,2534592.21,6713934.9,2082.46,29.47,Potenciales
UH-40,2534766.32,6713938.04,2001.71,50.02,Potenciales
UH-41,2534726.27,6713949,2001.97,60.51,Potenciales
UH-42,2534505.47,6713934.25,2028.64,43.47,Potenciales
UH-43,2534724,6713949.78,2001.9,64.01,Potenciales
UH-44,2534521.26,6713933.98,2028.53,50.09,Potenciales
UH-45,2534586.42,6713999.98,2000.75,62.85,Potenciales
UH-46,2534558.98,6713995.21,2002.63,60.32,Potenciales
UH-48,2534660,6713978,2000.8,59.6,Potenciales
UH-49,2534626.7,6713987.26,2002.69,64.45,Potenciales
UH-5,2534594.18,6713932.11,2082.5,35.07,Potenciales
UH-50,2534623.91,6713992.01,2002.59,41.7,Potenciales
UH-51,2534701.46,6713963.47,2002.28,60.13,Potenciales
UH-52,2534724.6,6713949.08,2002.03,61.37,Potenciales
UH-53,2534094.4,6714215.41,1992.51,58.83,Potenciales
UH-54,2534072.87,6714171.41,1990.75,58.1,Potenciales
UH-55,2534129.34,6714267.09,1990.75,35,Potenciales
UH-57,2534763.68,6713959.54,2027.35,38.58,Potenciales
UH-6,2534654.65,6713931.05,2082.52,49.97,Potenciales
UH-7,2534656.81,6713932.06,2082.5,30.09,Potenciales
UH-79,2534741.97,6713988.1,2027.6,53.88,Potenciales
UH-8,2534637,6713949,2082.8,36.05,Potenciales
UH-80,2534539.79,6713979.02,2002.82,61.6,Potenciales
UH-81,2534534.68,6713972.49,2002.89,47.4,Potenciales
UH-82,2534586.41,6713999.98,2000.75,60.2,Potenciales
UH-83,2534541.75,6713981.55,2002.82,48.73,Potenciales
UH-85,2534558.9,6713995.21,2002.63,49.82,Potenciales
UH-86,2534591.19,6714001.6,2001.65,65,Potenciales
UH-87,2534572.2,6713997.97,2001.65,53.02,Potenciales
UH-88,2534623.99,6713992.01,2000.75,62.02,Potenciales
UH-89,2534442.41,6713935.7,2027.75,60.72,Potenciales
UH-9,2534667.31,6713969.98,2027.95,54.02,Potenciales
UH-91,2534726.27,6713949,2000.75,47.68,Potenciales
UH-93,2534410.54,6713936.45,2027.75,16.4,Potenciales
UH-95,2534659.76,6713977.99,2000.75,49.4,Potenciales
UH-96,2534746.61,6713944.81,2000.75,46.36,Potenciales
UH-98,2534724.25,6713948.98,2000.75,40.7,Potenciales
